Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
Cottage_Plane_Parallel_Facing,71.4422607421875,56.56393051147461,88.7599105834961,61.922000885009766,70.9656982421875,50.00400161743164,69.50936889648438,0.7440000176429749,0.7290040850639343,0.7885479927062988,0.8166670203208923,0.8693438768386841,0.879833996295929,0.8812063336372375,21,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,12.633668899536133,19.595840454101563,73.0765380859375,65.87432861328125,0.7665004730224609,1.8770846128463745,1.634359359741211,1.7425718307495117
Random100_Point_45_Facing,18.96135902404785,20.550683975219727,37.884422302246094,20.422000885009766,20.5504093170166,11.131999969482422,19.23866081237793,0.0989999994635582,0.5177344679832458,0.5821341276168823,0.5319902896881104,0.5316681265830994,0.5316681265830994,0.5316681265830994,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.40499991178512573,0.5792997479438782,49.39393997192383,77.1919174194336,0.0323999784886837,0.030499981716275215,1.0505050420761108,1.0
Random100_Point_Parallel_Facing,17.705507278442383,20.85796356201172,33.739280700683594,18.474000930786133,17.62564468383789,9.72700023651123,17.98398780822754,0.10400000214576721,0.267303466796875,0.407747358083725,0.39994075894355774,0.40006163716316223,0.40006163716316223,0.40006163716316223,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.37749993801116943,0.5642997026443481,52.3232307434082,77.1919174194336,0.0262999776750803,0.02979997918009758,1.0,1.0
Crowd_Point_15_Facing,29.348588943481445,64.56796264648438,46.047950744628906,26.243999481201172,40.27159881591797,23.332000732421875,10.260035514831543,0.43700000643730164,0.3889258801937103,0.4131491482257843,0.42030391097068787,0.40328142046928406,0.6012359261512756,0.6829965114593506,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,270.9369201660156,351.1058654785156,67.83586120605469,87.7052230834961,19.627666473388672,17.741012573242188,1.4585965871810913,1.1881141662597656
Cottage_Plane_15_Facing,103.61070251464844,68.61451721191406,110.19953155517578,73.5270004272461,103.41830444335938,68.85800170898438,62.78887176513672,0.8920000195503235,0.768808901309967,0.844520628452301,0.7912364602088928,0.7995524406433105,0.8349627256393433,0.8361527919769287,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,19.976520538330078,19.684280395507813,74.69859313964844,65.87432861328125,1.4171878099441528,1.893985629081726,1.6801948547363281,1.7425718307495117
Sponza_Point_Parallel_Facing,179.91371154785156,118.2833251953125,179.4417724609375,107.68299865722656,179.4417724609375,107.68299865722656,179.4417724609375,1.0,0.08088576793670654,0.7282693982124329,0.6479375958442688,0.6064236760139465,0.6405826807022095,0.7114136815071106,28,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,657.0702514648438,764.7268676757813,73.51416015625,76.22907257080078,44.212730407714844,51.67604446411133,1.496591567993164,1.4165676832199097
Random100_Point_15_Facing,17.98247528076172,20.641040802001953,35.23244857788086,19.194000244140625,18.730823516845703,10.288000106811523,18.562034606933594,0.11100000143051147,0.3476400673389435,0.43577438592910767,0.4229542911052704,0.4230014979839325,0.4230014979839325,0.4230014979839325,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.41819995641708374,0.6295995712280273,53.5959587097168,77.1919174194336,0.029599973931908607,0.036299996078014374,1.0,1.0
Crowd_Point_45_Facing,17.557783126831055,65.06768798828125,31.31886100769043,18.21299934387207,29.124855041503906,17.108999252319336,3.152298927307129,0.30399999022483826,0.5008566379547119,0.5202125310897827,0.4654228985309601,0.45612356066703796,0.7080161571502686,0.8105654716491699,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,204.7793426513672,354.4877014160156,51.706642150878906,87.7052230834961,20.504169464111328,18.346843719482422,1.5331230163574219,1.1881141662597656
Cottage_Plane_45_Facing,117.02128601074219,81.40876007080078,123.22396087646484,81.177001953125,117.55392456054688,77.4280014038086,46.09755325317383,0.8769999742507935,0.8255007266998291,0.8484697937965393,0.7596179246902466,0.7755090594291687,0.7943748235702515,0.7955194711685181,21,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,11.514765739440918,19.443897247314453,49.609619140625,65.87432861328125,1.346792221069336,1.8813855648040771,1.8840579986572266,1.7425718307495117
Random1000_Point_Parallel_Facing,76.6246566772461,70.4873046875,111.3143539428711,65.76799774169922,83.83721160888672,49.9630012512207,63.16596984863281,0.5649999976158142,0.41001662611961365,0.7016597390174866,0.6540320515632629,0.6323278546333313,0.6331835985183716,0.6331835985183716,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.409594535827637,6.373691082000732,57.581581115722656,85.61561584472656,0.2928013801574707,0.28910115361213684,1.0920920372009277,1.0020020008087158
