Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
Crowd_Point_Oblique_Standard,22.013940811157227,61.29936981201172,40.84238815307617,23.631000518798828,40.125999450683594,23.270000457763672,37.20042037963867,1.2437500953674316,0.42399999499320984,0.5450721383094788,0.5493474006652832,0.49472418427467346,0.47295984625816345,0.6248701214790344,0.691278874874115,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,207.21969604492188,48.518497467041016,21.54220199584961,1.4679529666900635
Crowd_Point_Parallel_Standard,42.244876861572266,60.01369857788086,60.575401306152344,34.19599914550781,54.9946403503418,31.371999740600586,48.64468002319336,11.950322151184082,0.5339999794960022,0.5222122669219971,0.5910575985908508,0.4949072599411011,0.4546116888523102,0.5791424512863159,0.6407622694969177,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,206.92649841308594,48.44789505004883,21.777414321899414,1.4681137800216675
Cottage_Point_Oblique_Full,74.63501739501953,81.00376892089844,81.39115142822266,50.9370002746582,76.53650665283203,47.70500183105469,63.460384368896484,15.451498031616211,0.6660000085830688,0.8249359130859375,0.8458094596862793,0.8053980469703674,0.8332055807113647,0.8579660058021545,0.8599115610122681,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,378.00506591796875,67.73049926757813,1.8134801387786865,2.3405001163482666
CottageWalls_Point_15_Full,120.9568862915039,78.66651153564453,129.6673583984375,78.12200164794922,124.12696075439453,74.48100280761719,93.58340454101563,56.53468704223633,0.9020000100135803,0.5060063004493713,0.7929096221923828,0.7502674460411072,0.7211288213729858,0.7246628999710083,0.7243168354034424,24,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,573.6406860351563,73.7042007446289,2.3000950813293457,2.4871795177459717
CottageWalls_Point_45_Full,161.38392639160156,74.9596939086914,160.89678955078125,96.29900360107422,160.89678955078125,96.29900360107422,133.92994689941406,160.89678955078125,1.0,0.667666494846344,0.8076045513153076,0.7631676197052002,0.7541388869285583,0.7562428116798401,0.7571127414703369,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,484.0667724609375,68.2561264038086,2.256577730178833,2.1269044876098633
CottageWalls_Point_Oblique_Full,127.83106231689453,69.80995178222656,127.10043334960938,75.84700012207031,127.37071990966797,75.69999694824219,96.16688537597656,13.288887977600098,0.9860000014305115,0.6063975095748901,0.730657160282135,0.7457535862922668,0.7459205985069275,0.7447566986083984,0.7491483092308044,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,516.9011840820313,73.78267669677734,2.1638872623443604,2.3502631187438965
Cottage_Point_Parallel_Standard,70.44473266601563,61.615325927734375,78.86478424072266,51.069000244140625,68.8423843383789,44.59600067138672,64.67040252685547,31.616392135620117,0.6830000281333923,0.7802696824073792,0.7181228995323181,0.6948996186256409,0.7399014830589294,0.7696014642715454,0.7734531760215759,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,17.297447204589844,55.39829635620117,2.0012786388397217,1.8411693572998047
Crowd_Point_Oblique_Full,24.799604415893555,90.22045135498047,46.92633056640625,26.690000534057617,46.05673599243164,26.250999450683594,37.31320571899414,1.4789116382598877,0.41200000047683716,0.4874362051486969,0.4922887682914734,0.47840169072151184,0.4809589684009552,0.6134276390075684,0.6867849826812744,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5094.03857421875,57.24696731567383,18.474563598632813,1.9706906080245972
Crowd_Point_Parallel_Full,37.002708435058594,112.56966400146484,55.368263244628906,31.52199935913086,49.09549331665039,28.344999313354492,48.8162956237793,12.80163288116455,0.5109999775886536,0.3069698214530945,0.33208727836608887,0.36011603474617004,0.3694991171360016,0.5421842932701111,0.6152600646018982,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5199.052734375,62.29195022583008,19.3869571685791,2.156128406524658
SuzannePointOblique_Standard,47.09574508666992,39.73418426513672,55.15361022949219,34.61199951171875,46.95893478393555,29.89900016784668,45.70478439331055,14.876533508300781,0.44600000977516174,0.49665355682373047,0.5312458276748657,0.5587732195854187,0.5954635143280029,0.6056058406829834,0.6056058406829834,15,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.5925991535186768,49.46472930908203,0.36769986152648926,1.476141095161438
