Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
Wood_Point_15_Full,78.11128997802734,91.47162628173828,94.17909240722656,60.064998626708984,82.75397491455078,53.34199905395508,25.848857879638672,0.5580000281333923,0.6512242555618286,0.706800103187561,0.7364426255226135,0.7933535575866699,0.8145069479942322,0.8199654817581177,24,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,534.0629272460938,32.912315368652344,50.36083984375,66.06138610839844,2.447324752807617,2.8183395862579346,1.4394866228103638,1.545454502105713
CottageWalls_Plane_45_Full,170.58787536621094,112.7447280883789,171.66433715820313,107.71399688720703,171.66433715820313,107.71399688720703,171.66433715820313,1.0,0.6513639688491821,0.7838577628135681,0.7941481471061707,0.7645817399024963,0.7470344305038452,0.7471286654472351,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,138.16116333007813,28.123247146606445,42.022457122802734,69.23839569091797,1.656280755996704,2.4007859230041504,1.8362215757369995,1.638682246208191
Cottage_Point_Parallel_Full,68.25581359863281,74.5428237915039,76.01242065429688,49.819000244140625,64.70601654052734,42.37699890136719,30.891794204711914,0.6340000033378601,0.7709002494812012,0.7293044328689575,0.7520338892936707,0.8055383563041687,0.833597719669342,0.8350613117218018,24,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,381.8201599121094,19.40203285217285,63.802513122558594,65.87432861328125,1.4989988803863525,1.8545844554901123,1.562964916229248,1.7425718307495117
Crowd_Plane_Parallel_Full,64.62165832519531,164.563720703125,64.55247497558594,42.24599838256836,64.55247497558594,42.24599838256836,64.55247497558594,1.0,0.08464709669351578,0.08719685673713684,0.1547521948814392,0.3101238012313843,0.6057599186897278,0.6565669775009155,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4014.9873046875,351.4002685546875,60.65739059448242,87.7052230834961,13.215776443481445,17.82761001586914,1.3510621786117554,1.1881141662597656
Cottage_Point_15_Full,65.0334701538086,76.19691467285156,77.09519958496094,50.452999114990234,66.06562805175781,43.34199905395508,29.10184097290039,0.6209999918937683,0.6777728199958801,0.7201911807060242,0.75319504737854,0.7895379066467285,0.821540355682373,0.8222495913505554,19,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,365.420654296875,19.373342514038086,62.610809326171875,65.87432861328125,1.4960906505584717,1.8642845153808594,1.5810705423355103,1.7425718307495117
Crowd_Plane_15_Full,116.19853210449219,151.6397247314453,120.23686218261719,72.00499725341797,120.23686218261719,72.00499725341797,120.23686218261719,1.0,0.37461018562316895,0.4208700954914093,0.4608211815357208,0.4777352213859558,0.5705825686454773,0.6057265400886536,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5576.97900390625,350.2501220703125,58.8719482421875,87.7052230834961,15.293270111083984,17.758846282958984,1.2990086078643799,1.1881141662597656
Cottage_Point_45_Full,124.23768615722656,106.49356842041016,129.87379455566406,81.16200256347656,124.6829605102539,77.91100311279297,33.06241226196289,0.8429999947547913,0.8147242069244385,0.8746116757392883,0.8179863095283508,0.8164849281311035,0.8408171534538269,0.840665340423584,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,253.0915069580078,19.44414520263672,53.42402648925781,65.87432861328125,1.4066964387893677,1.8643834590911865,1.6424311399459839,1.7425718307495117
Sponza_Plane_Parallel_Full,73.78831481933594,199.04884338378906,75.8724136352539,49.7869987487793,74.68321228027344,49.18600082397461,198.1999969482422,0.9950000047683716,0.17655237019062042,0.1829821914434433,0.2747509479522705,0.3565410375595093,0.5861851572990417,0.7512869238853455,32,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,7959.09326171875,767.1038818359375,56.218711853027344,76.22907257080078,34.88322830200195,52.03619384765625,1.4003198146820068,1.4165676832199097
Crowd_Plane_45_Full,213.8618927001953,355.4704284667969,219.44371032714844,121.052001953125,219.44371032714844,121.052001953125,219.44371032714844,1.0,0.4230095446109772,0.46075597405433655,0.6008784770965576,0.6405501365661621,0.6442095637321472,0.6542806029319763,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,934.8062133789063,350.2646179199219,30.390384674072266,87.7052230834961,16.713542938232422,17.77328872680664,1.4604620933532715,1.1881141662597656
Cottage_Point_Oblique_Full,82.57557678222656,92.46575164794922,88.23832702636719,55.42399978637695,83.90751647949219,52.78900146484375,13.366665840148926,0.6759999990463257,0.8020843267440796,0.8181937336921692,0.7988561987876892,0.8306978344917297,0.847643256187439,0.8488215208053589,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,308.2970275878906,19.56507110595703,57.803985595703125,65.87432861328125,1.4209941625595093,1.867885708808899,1.6029900312423706,1.7425718307495117
Crowd_Plane_Oblique_Full,118.01807403564453,74.11053466796875,117.94300079345703,67.91300201416016,117.89299774169922,67.88800048828125,10.0,0.9950000047683716,0.4735080301761627,0.5694428086280823,0.5202067494392395,0.49537375569343567,0.5712065100669861,0.6105298399925232,32,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,6423.47802734375,350.6470642089844,62.88053894042969,87.7052230834961,17.654653549194336,17.807357788085938,1.3221112489700317,1.1881141662597656
Random100_Plane_45_Full,20.549531936645508,30.56670379638672,41.06477737426758,22.35099983215332,20.766408920288086,11.42199993133545,22.65446662902832,0.10400000214576721,0.38040220737457275,0.4413326382637024,0.43558022379875183,0.4354487657546997,0.4354487657546997,0.4354487657546997,10,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.676797866821289,0.5588998198509216,29.515151977539063,77.1919174194336,0.024099979549646378,0.030599981546401978,1.121212124824524,1.0
Random100_Plane_Parallel_Full,13.039352416992188,21.869691848754883,28.55325698852539,15.789999961853027,12.965242385864258,7.449999809265137,18.75816535949707,0.16899999976158142,0.09282638877630234,0.11077777296304703,0.1710001677274704,0.17168305814266205,0.17168305814266205,0.17168305814266205,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,9.743097305297852,0.5499996542930603,67.53535461425781,77.1919174194336,0.017399990931153297,0.028699982911348343,1.121212124824524,1.0
Random100_Plane_15_Full,16.153583526611328,24.09259796142578,33.759281158447266,18.490999221801758,16.203662872314453,9.043999671936035,20.109548568725586,0.12700000405311584,0.24324999749660492,0.2753283381462097,0.2905791103839874,0.2913283407688141,0.2913283407688141,0.2913283407688141,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,11.124600410461426,0.5426997542381287,52.4040412902832,77.1919174194336,0.023099981248378754,0.028699984773993492,1.0101009607315063,1.0
Random100_Plane_Oblique_Full,22.959545135498047,20.089628219604492,41.754390716552734,22.636999130249023,22.57958984375,12.302000045776367,21.37661361694336,0.10300000011920929,0.4630541503429413,0.4967580735683441,0.4749870300292969,0.475270539522171,0.475270539522171,0.475270539522171,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,11.850900650024414,0.5583998560905457,54.58585739135742,77.1919174194336,0.02709997445344925,0.02809998393058777,1.0202020406723022,1.0
Random1000_Plane_Oblique_Full,106.28668212890625,74.92228698730469,133.795166015625,78.1760025024414,105.3604507446289,61.944000244140625,61.68064498901367,0.5389999747276306,0.5672034621238708,0.6520207524299622,0.6295204758644104,0.6095746755599976,0.6104475259780884,0.6104475259780884,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,105.35009002685547,6.261988162994385,51.44944763183594,85.61561584472656,0.25150200724601746,0.29110094904899597,1.0730730295181274,1.0020020008087158
