Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
SuzannePlane15_Full,52.982505798339844,42.97419357299805,58.97956466674805,37.36899948120117,52.2603645324707,33.53200149536133,53.080360412597656,19.034564971923828,0.6470000147819519,0.5138696432113647,0.5817626118659973,0.5878682732582092,0.6221057772636414,0.6213255524635315,0.6213255524635315,16,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,143.2678680419922,78.49459838867188,0.4399006962776184,2.5626349449157715
Random1000_Plane_Parallel_Full,60.43411636352539,90.75286102294922,77.56360626220703,48.71900177001953,59.73204803466797,38.46900177001953,89.9499740600586,81.05269622802734,0.7799999713897705,0.32903537154197693,0.39162078499794006,0.5076442360877991,0.570817768573761,0.5736539959907532,0.5736539959907532,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,85.5804214477539,62.38638687133789,0.24230152368545532,2.1451451778411865
SuzannePlane45_Full,63.96894836425781,44.67136764526367,72.63716888427734,44.33300018310547,64.13715362548828,39.452999114990234,56.59595489501953,19.058300018310547,0.5540000200271606,0.6037075519561768,0.6460113525390625,0.6615759134292603,0.6629895567893982,0.657852292060852,0.657852292060852,16,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,88.34430694580078,60.02107620239258,0.36060065031051636,1.6469968557357788
Crowd_Plane_Parallel_Standard,99.03289031982422,44.71944808959961,97.00080108642578,58.20800018310547,97.00080108642578,58.20800018310547,110.99999237060547,97.00080108642578,1.0,0.5211416482925415,0.5257037878036499,0.38644325733184814,0.36358460783958435,0.4881027638912201,0.5269837379455566,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,195.68511962890625,48.81016540527344,20.932933807373047,1.4759947061538696
Cottage_Plane_Oblique_Full,120.90739440917969,81.69510650634766,125.39341735839844,76.26799774169922,121.93779754638672,73.99400329589844,91.68427276611328,37.973628997802734,0.9089999794960022,0.8516024947166443,0.8975870609283447,0.8680293560028076,0.8443431258201599,0.843559741973877,0.8435914516448975,22,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,311.7074890136719,57.129024505615234,1.5680829286575317,1.741393804550171
Cottage_Plane_Parallel_Full,76.98704528808594,78.5953598022461,95.22827911376953,65.19999694824219,77.37004089355469,53.25,88.33753967285156,69.75936889648438,0.7440000176429749,0.7098550200462341,0.774739146232605,0.8341065049171448,0.8139259815216064,0.8043132424354553,0.8045980930328369,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,206.50328063964844,71.72235870361328,0.8594021201133728,2.6529510021209717
Cottage_Plane_15_Full,133.8134765625,94.53044891357422,140.4098663330078,88.3290023803711,133.48623657226563,83.55599975585938,103.87232971191406,63.519248962402344,0.8920000195503235,0.7639673352241516,0.8318220973014832,0.8251087069511414,0.843622088432312,0.8204250335693359,0.8208311200141907,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,421.9765625,71.89286804199219,1.4382848739624023,2.6892008781433105
Crowd_Plane_45_Standard,110.29620361328125,46.65555191040039,117.4910659790039,70.90599822998047,117.4910659790039,70.90599822998047,140.74574279785156,117.4910659790039,1.0,0.5159773826599121,0.5277224779129028,0.4175526797771454,0.39815661311149597,0.5350381135940552,0.5735079050064087,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,195.95631408691406,48.7529411315918,21.19286346435547,1.4752036333084106
Cottage_Plane_45_Full,114.37329864501953,98.52812194824219,121.01148223876953,75.25800323486328,115.3314437866211,71.50399780273438,98.13113403320313,46.17885208129883,0.8769999742507935,0.7874712347984314,0.8125613927841187,0.7976486682891846,0.8059796094894409,0.8170958161354065,0.8176220059394836,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,308.5198669433594,54.98466873168945,1.6374716758728027,1.7499371767044067
CottageWalls_Plane_Parallel_Full,96.55787658691406,72.0186538696289,97.17803955078125,65.99700164794922,97.02084350585938,65.91000366210938,122.36904907226563,52.40000534057617,1.0,0.631718635559082,0.7251158952713013,0.7382246255874634,0.725577712059021,0.7135766744613647,0.7140392661094666,24,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,230.772216796875,73.04166412353516,0.9452022314071655,2.660493850708008
