Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
Random1000_Plane_Parallel_Longest,89.96797943115234,71.38459014892578,106.38522338867188,63.24300003051758,88.5535888671875,52.99300003051758,81.05269622802734,0.7799999713897705,0.5659370422363281,0.5949974656105042,0.5477865934371948,0.5258354544639587,0.5278701782226563,0.5278701782226563,13,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,68.34378814697266,6.632591724395752,47.67983627319336,85.61561584472656,0.31930020451545715,0.28680098056793213,1.1600810289382935,1.0020020008087158
SuzannePlane45_Longest,55.493038177490234,40.568092346191406,64.17839813232422,40.62099838256836,55.6723747253418,35.737998962402344,19.071752548217773,0.5540000200271606,0.48044416308403015,0.519199788570404,0.5518256425857544,0.5962159633636475,0.6019049286842346,0.6019049286842346,14,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,73.20621490478516,6.755489349365234,44.53070068359375,88.4823989868164,0.3619999885559082,0.31800052523612976,1.3662281036376953,1.1759834289550781
SuzannePlaneOblique_Longest,68.87379455566406,41.318817138671875,76.28517150878906,49.145999908447266,68.54318237304688,44.61000061035156,25.720935821533203,0.6990000009536743,0.5171517133712769,0.6363207697868347,0.6251302361488342,0.6550836563110352,0.6577520370483398,0.6578232645988464,17,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,71.65690612792969,6.672994613647461,45.478546142578125,88.4823989868164,0.346299946308136,0.31690025329589844,1.4059406518936157,1.1759834289550781
Crowd_Point_Oblique_Longest,22.53338623046875,60.28547668457031,41.714385986328125,24.131999969482422,40.975982666015625,23.760000228881836,1.2841739654541016,0.42500001192092896,0.5927063226699829,0.5860103368759155,0.50898677110672,0.48148903250694275,0.6281625032424927,0.6940021514892578,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,153.39129638671875,378.5364685058594,35.45686721801758,87.7052230834961,28.14108657836914,18.15339469909668,2.0577874183654785,1.1881141662597656
Crowd_Point_Parallel_Longest,43.94009017944336,60.38477325439453,63.59820556640625,35.869998931884766,58.09584045410156,33.10200119018555,12.013973236083984,0.5419999957084656,0.5166522264480591,0.5786225199699402,0.4981333911418915,0.45943424105644226,0.5776380896568298,0.6364642381668091,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,164.9822540283203,380.327392578125,36.135528564453125,87.7052230834961,28.103200912475586,18.19341468811035,2.027657985687256,1.1881141662597656
Cottage_Plane_Oblique_Longest,292.0436706542969,166.0439910888672,301.6115417480469,231.94200134277344,298.14996337890625,229.6649932861328,38.0395622253418,0.9089999794960022,0.8583250045776367,0.9150838255882263,0.9071768522262573,0.8917437195777893,0.8950179815292358,0.8952093124389648,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,121.29866027832031,21.275026321411133,44.25061798095703,65.87432861328125,0.9548930525779724,1.9028866291046143,2.0987653732299805,1.7425718307495117
Cottage_Plane_Parallel_Longest,187.93748474121094,141.7539520263672,205.20993041992188,152.9969940185547,187.4154052734375,141.07899475097656,69.50936889648438,0.7440000176429749,0.8882337212562561,0.9436542987823486,0.9159720540046692,0.9002983570098877,0.9001438021659851,0.900365948677063,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,53.183502197265625,21.40081024169922,41.31547546386719,65.87432861328125,0.607998251914978,1.900587558746338,2.095238208770752,1.7425718307495117
Random100_Point_45_Longest,19.062028884887695,18.935009002685547,37.7196159362793,20.349000930786133,20.385602951049805,11.059000015258789,19.23866081237793,0.0989999994635582,0.4248228669166565,0.47807222604751587,0.4426151514053345,0.4425557553768158,0.4425557553768158,0.4425557553768158,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.42929986119270325,0.594199538230896,53.85714340209961,77.1919174194336,0.055400002747774124,0.030099978670477867,2.0102040767669678,1.0
Random100_Point_Parallel_Longest,18.31237030029297,18.935009002685547,34.832061767578125,19.042999267578125,18.718429565429688,10.295999526977539,17.98398780822754,0.10400000214576721,0.2730618119239807,0.4220787584781647,0.387545108795166,0.38770559430122375,0.38770559430122375,0.38770559430122375,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.4214000105857849,0.5983997583389282,53.85714340209961,77.1919174194336,0.05340001359581947,0.030099982395768166,2.0,1.0
Crowd_Point_15_Longest,38.27084732055664,60.405418395996094,58.11067199707031,32.380001068115234,52.334312438964844,29.468000411987305,10.260035514831543,0.43700000643730164,0.6746209859848022,0.6757491827011108,0.5545656681060791,0.5088249444961548,0.6325610280036926,0.6996249556541443,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,156.8699188232422,379.35955810546875,36.16282653808594,87.7052230834961,27.797914505004883,18.117401123046875,2.0305089950561523,1.1881141662597656
Cottage_Plane_15_Longest,262.1430358886719,161.3905487060547,266.292236328125,203.10800170898438,259.5111083984375,198.43899536132813,62.78887176513672,0.8920000195503235,0.8816143870353699,0.9624107480049133,0.9153189659118652,0.8888201713562012,0.8836862444877625,0.8840065598487854,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,125.46641540527344,21.937458038330078,47.99656677246094,65.87432861328125,1.0014935731887817,1.9989874362945557,2.064645290374756,1.7425718307495117
