Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
Wood_Point_15_Longest,437.22698974609375,406.6999206542969,470.62762451171875,373.9939880371094,459.71160888671875,367.5639953613281,87.01235961914063,26.559606552124023,0.5889999866485596,0.9451183080673218,0.8699954748153687,0.8149785995483398,0.8401374816894531,0.8439429402351379,0.8449291586875916,22,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,8.625044822692871,29.447101593017578,2.481137990951538,1.2863682508468628
Random100_Point_Oblique_Longest,24.647174835205078,18.935009002685547,45.578739166259766,24.749000549316406,25.259878158569336,13.640000343322754,25.082355499267578,24.006988525390625,0.14100000262260437,0.5445020794868469,0.5962615609169006,0.5516871213912964,0.5516674518585205,0.5516674518585205,0.5516674518585205,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.3842000365257263,54.04081726074219,0.05320000275969505,1.0102040767669678
SuzannePointParallel_Longest,49.8516845703125,40.64176559448242,58.282379150390625,37.270999908447266,50.485198974609375,32.84600067138672,49.92240524291992,19.739749908447266,0.6050000190734863,0.44790029525756836,0.5418698787689209,0.539939820766449,0.5875546932220459,0.5975229740142822,0.5975229740142822,16,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,2.532097339630127,35.53463363647461,0.47679802775382996,1.0562770366668701
SuzannePointOblique_Longest,47.639984130859375,40.613494873046875,57.78518295288086,36.63800048828125,50.261451721191406,32.375,48.593170166015625,14.481832504272461,0.47699999809265137,0.5099416375160217,0.5472179651260376,0.5610052347183228,0.6058950424194336,0.6114428639411926,0.6114428639411926,16,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,2.388498306274414,34.83695602416992,0.47279828786849976,1.036956548690796
Cottage_Point_Parallel_Longest,194.23300170898438,163.90524291992188,201.38011169433594,152.95799255371094,191.41815185546875,146.51800537109375,65.32962036132813,30.279632568359375,0.6710000038146973,0.8548658490180969,0.81743323802948,0.8194286227226257,0.8324961066246033,0.8363335728645325,0.8367487192153931,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.685191631317139,34.00537109375,1.2528942823410034,1.3925886154174805
Random100_Point_Oblique_Facing,25.92469596862793,20.68872833251953,46.915531158447266,25.37299919128418,26.527881622314453,14.229000091552734,25.00955581665039,23.772668838500977,0.1289999932050705,0.5506406426429749,0.6090275645256042,0.5712378025054932,0.570777952671051,0.570777952671051,0.570777952671051,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.4156000018119812,49.818180084228516,0.030499983578920364,1.26262629032135
SuzannePointParallel_Facing,45.2148323059082,40.509986877441406,51.997581481933594,33.42399978637695,44.033203125,28.913999557495117,48.168399810791016,18.695775985717773,0.5740000009536743,0.3841721713542938,0.4931558072566986,0.5379313230514526,0.6064130663871765,0.6129123568534851,0.6129123568534851,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5.417191982269287,74.43983459472656,0.33580076694488525,2.3807053565979004
Cottage_Point_15_Longest,178.48065185546875,163.68402099609375,193.5286102294922,147.25900268554688,183.06021118164063,140.43600463867188,63.0128173828125,28.759336471557617,0.6359999775886536,0.8597283959388733,0.8927653431892395,0.8959837555885315,0.8839662075042725,0.8856246471405029,0.8859601020812988,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.722189426422119,33.96775817871094,1.2649929523468018,1.3933368921279907
Cottage_Point_45_Longest,291.6934509277344,160.5537109375,304.1069641113281,232.50100708007813,298.0541687011719,228.68699645996094,93.68512725830078,36.46263122558594,0.8339999914169312,0.914539635181427,0.9305093288421631,0.8904211521148682,0.880578875541687,0.8819137811660767,0.8821893930435181,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.83939266204834,34.99455261230469,1.2335941791534424,1.4286491870880127
Random100_Point_15_Facing,17.98247528076172,20.641040802001953,35.184444427490234,19.100000381469727,18.484418869018555,10.11299991607666,19.24040985107422,18.555599212646484,0.10000000149011612,0.3476400673389435,0.43577438592910767,0.4229542911052704,0.4230014979839325,0.4230014979839325,0.4230014979839325,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.44449979066848755,53.5959587097168,0.030799977481365204,1.3333333730697632
Crowd_Point_45_Facing,17.52265739440918,64.79463958740234,31.626859664916992,18.288999557495117,29.45246124267578,17.198999404907227,31.432462692260742,3.1836016178131104,0.31700000166893005,0.5008566379547119,0.5202125310897827,0.4657064974308014,0.45835956931114197,0.7073194980621338,0.8090555667877197,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,224.68992614746094,53.47733688354492,20.97233772277832,1.736910104751587
Cottage_Point_Oblique_Longest,191.73023986816406,164.49928283691406,202.8467254638672,155.53599548339844,198.4797821044922,152.3040008544922,63.460384368896484,15.451498031616211,0.6660000085830688,0.8979700803756714,0.9106388092041016,0.9002193212509155,0.8926734924316406,0.8960658311843872,0.8966641426086426,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.316888332366943,32.31455612182617,1.2379947900772095,1.3703290224075317
CottageWalls_Point_15_Longest,222.98585510253906,102.85810852050781,226.85630798339844,162.1009979248047,221.31591796875,158.4600067138672,93.58340454101563,56.53468704223633,0.9020000100135803,0.6774446368217468,0.8118504285812378,0.8304687142372131,0.8211947083473206,0.8166524767875671,0.8170403838157654,24,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,8.155679702758789,37.18014907836914,1.993542194366455,1.3830727338790894
CottageWalls_Point_45_Longest,346.62615966796875,103.86451721191406,342.4834899902344,249.9499969482422,342.4834899902344,249.9499969482422,133.92994689941406,342.4834899902344,1.0,0.7534595131874084,0.8456364274024963,0.8529934883117676,0.8322511911392212,0.8240127563476563,0.8242761492729187,22,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,7.742372512817383,37.503055572509766,1.8309489488601685,1.3930240869522095
CottageWalls_Point_Oblique_Longest,254.19448852539063,118.19200897216797,250.4392547607422,183.44000244140625,251.20486450195313,183.29299926757813,96.16688537597656,13.288887977600098,0.9860000014305115,0.7347966432571411,0.8455051183700562,0.842194676399231,0.8183268308639526,0.8054504990577698,0.8055660128593445,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,6.684586048126221,35.38201904296875,1.74875807762146,1.3435413837432861
Crowd_Point_Oblique_Longest,22.253583908081055,61.75382614135742,41.7343635559082,24.20400047302246,40.86476516723633,23.764999389648438,37.31320571899414,1.4789116382598877,0.41200000047683716,0.5421133041381836,0.5462520718574524,0.49402451515197754,0.4714129567146301,0.624485969543457,0.690064549446106,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,141.85751342773438,35.4364013671875,27.668018341064453,1.0299443006515503
Crowd_Point_Parallel_Longest,42.39052200317383,60.483428955078125,61.30904006958008,34.645999908447266,55.036258697509766,31.4689998626709,48.8162956237793,12.80163288116455,0.5109999775886536,0.4977457523345947,0.5591903328895569,0.4835647642612457,0.44440752267837524,0.573555588722229,0.6339571475982666,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,147.76651000976563,36.300445556640625,27.68144989013672,1.0610699653625488
Random100_Point_45_Longest,19.062028884887695,18.935009002685547,38.86842727661133,21.023000717163086,20.914806365966797,11.369999885559082,20.469213485717773,19.729263305664063,0.09000000357627869,0.4248228669166565,0.47807222604751587,0.4426151514053345,0.4425557553768158,0.4425557553768158,0.4425557553768158,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.3922998607158661,53.85714340209961,0.05310002341866493,1.0102040767669678
Random100_Point_Parallel_Longest,18.31237030029297,18.935009002685547,33.56606674194336,18.29800033569336,18.258432388305664,10.031000137329102,18.17123794555664,17.51447105407715,0.12600000202655792,0.2730618119239807,0.4220787584781647,0.387545108795166,0.38770559430122375,0.38770559430122375,0.38770559430122375,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.39079999923706055,53.85714340209961,0.05419999361038208,1.0102040767669678
Crowd_Point_15_Longest,38.266719818115234,60.38517379760742,61.69865798950195,34.59000015258789,56.92513656616211,31.989999771118164,47.67150115966797,9.908045768737793,0.4790000021457672,0.6746209859848022,0.6757491827011108,0.5545656681060791,0.5087991952896118,0.6325204372406006,0.6993901133537292,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,151.6881561279297,36.26462936401367,29.175756454467773,1.060252070426941
Random100_Point_15_Longest,18.793832778930664,18.935009002685547,36.018043518066406,19.51099967956543,19.463211059570313,10.619000434875488,19.038421630859375,18.435239791870117,0.10199999809265137,0.3487796485424042,0.4722593426704407,0.43150487542152405,0.43156298995018005,0.43156298995018005,0.43156298995018005,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.3817000687122345,53.85714340209961,0.05299999564886093,1.0102040767669678
